"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Commodities","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2001-10","Canada","2016A000011124","Current prices","Unadjusted","Interurban bus transport","Dollars","81","millions","6","v81616","1.1.1.5","483","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Unadjusted","Vehicle rental","Dollars","81","millions","6","v81617","1.1.1.6","579","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Unadjusted","Vehicle repairs and parts","Dollars","81","millions","6","v81618","1.1.1.7","3232","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Unadjusted","Vehicle fuel","Dollars","81","millions","6","v81619","1.1.1.8","4374","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Unadjusted","Other transportation","Dollars","81","millions","6","v81620","1.1.1.9","461","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Unadjusted","Accommodation","Dollars","81","millions","6","v81621","1.1.1.10","1943","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Unadjusted","Food and beverage services","Dollars","81","millions","6","v81625","1.1.1.14","10607","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Unadjusted","Other tourism commodities","Dollars","81","millions","6","v81631","1.1.1.20","6026","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Unadjusted","Recreation and entertainment","Dollars","81","millions","6","v81632","1.1.1.21","4690","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Unadjusted","Travel agency services","Dollars","81","millions","6","v81633","1.1.1.22","549","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Unadjusted","Pre-trip expenditures","Dollars","81","millions","6","v29788894","1.1.1.25","661","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Unadjusted","Convention fees","Dollars","81","millions","6","v29788895","1.1.1.26","126","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Total tourism commodities","Dollars","81","millions","6","v81589","1.1.2.1","30336","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transportation","Dollars","81","millions","6","v81590","1.1.2.2","12151","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Passenger air transport","Dollars","81","millions","6","v81591","1.1.2.3","2609","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Passenger rail transport","Dollars","81","millions","6","v81592","1.1.2.4","72","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Interurban bus transport","Dollars","81","millions","6","v81593","1.1.2.5","216","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Vehicle rental","Dollars","81","millions","6","v81594","1.1.2.6","511","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Vehicle repairs and parts","Dollars","81","millions","6","v81595","1.1.2.7","3416","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Vehicle fuel","Dollars","81","millions","6","v81596","1.1.2.8","4870","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Other transportation","Dollars","81","millions","6","v81597","1.1.2.9","457","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Accommodation","Dollars","81","millions","6","v81598","1.1.2.10","2288","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and beverage services","Dollars","81","millions","6","v81602","1.1.2.14","10404","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Other tourism commodities","Dollars","81","millions","6","v81608","1.1.2.20","5493","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Recreation and entertainment","Dollars","81","millions","6","v81609","1.1.2.21","4270","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Travel agency services","Dollars","81","millions","6","v81610","1.1.2.22","675","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Pre-trip expenditures","Dollars","81","millions","6","v29788896","1.1.2.25","503","","","","0"
"2001-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Convention fees","Dollars","81","millions","6","v29788897","1.1.2.26","45","","","","0"
"2001-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Total tourism commodities","Dollars","81","millions","6","v19458045","1.3.2.1","42470","","","","0"
"2001-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Transportation","Dollars","81","millions","6","v19458046","1.3.2.2","18281","","","","0"
"2001-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Passenger air transport","Dollars","81","millions","6","v19458047","1.3.2.3","2861","","","","0"
"2001-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Passenger rail transport","Dollars","81","millions","6","v19458048","1.3.2.4","71","","","","0"
"2001-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Interurban bus transport","Dollars","81","millions","6","v19458049","1.3.2.5","556","","","","0"
"2001-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Vehicle rental","Dollars","81","millions","6","v19458050","1.3.2.6","602","","","","0"
"2001-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Vehicle repairs and parts","Dollars","81","millions","6","v19458051","1.3.2.7","4504","","","","0"
"2001-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Vehicle fuel","Dollars","81","millions","6","v19458052","1.3.2.8","8953","","","","0"
"2001-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Other transportation","Dollars","81","millions","6","v19458053","1.3.2.9","734","","","","0"
"2001-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Accommodation","Dollars","81","millions","6","v19458054","1.3.2.10","2706","","","","0"
"2001-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Food and beverage services","Dollars","81","millions","6","v19458055","1.3.2.14","13953","","","","0"
"2001-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Other tourism commodities","Dollars","81","millions","6","v19458056","1.3.2.20","7530","","","","0"
"2001-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Recreation and entertainment","Dollars","81","millions","6","v19458057","1.3.2.21","5913","","","","0"
"2001-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Travel agency services","Dollars","81","millions","6","v19458058","1.3.2.22","875","","","","0"
"2001-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Pre-trip expenditures","Dollars","81","millions","6","v29788898","1.3.2.25","583","","","","0"
"2001-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Convention fees","Dollars","81","millions","6","v29788899","1.3.2.26","159","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Unadjusted","Total tourism commodities","Dollars","81","millions","6","v81612","1.1.1.1","27607","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Unadjusted","Transportation","Dollars","81","millions","6","v81613","1.1.1.2","11049","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Unadjusted","Passenger air transport","Dollars","81","millions","6","v81614","1.1.1.3","2580","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Unadjusted","Passenger rail transport","Dollars","81","millions","6","v81615","1.1.1.4","51","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Unadjusted","Interurban bus transport","Dollars","81","millions","6","v81616","1.1.1.5","419","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Unadjusted","Vehicle rental","Dollars","81","millions","6","v81617","1.1.1.6","402","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Unadjusted","Vehicle repairs and parts","Dollars","81","millions","6","v81618","1.1.1.7","2999","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Unadjusted","Vehicle fuel","Dollars","81","millions","6","v81619","1.1.1.8","4073","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Unadjusted","Other transportation","Dollars","81","millions","6","v81620","1.1.1.9","525","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Unadjusted","Accommodation","Dollars","81","millions","6","v81621","1.1.1.10","1696","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Unadjusted","Food and beverage services","Dollars","81","millions","6","v81625","1.1.1.14","9258","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Unadjusted","Other tourism commodities","Dollars","81","millions","6","v81631","1.1.1.20","5604","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Unadjusted","Recreation and entertainment","Dollars","81","millions","6","v81632","1.1.1.21","4402","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Unadjusted","Travel agency services","Dollars","81","millions","6","v81633","1.1.1.22","589","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Unadjusted","Pre-trip expenditures","Dollars","81","millions","6","v29788894","1.1.1.25","510","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Unadjusted","Convention fees","Dollars","81","millions","6","v29788895","1.1.1.26","103","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Total tourism commodities","Dollars","81","millions","6","v81589","1.1.2.1","30755","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transportation","Dollars","81","millions","6","v81590","1.1.2.2","12371","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Passenger air transport","Dollars","81","millions","6","v81591","1.1.2.3","2692","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Passenger rail transport","Dollars","81","millions","6","v81592","1.1.2.4","74","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Interurban bus transport","Dollars","81","millions","6","v81593","1.1.2.5","219","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Vehicle rental","Dollars","81","millions","6","v81594","1.1.2.6","497","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Vehicle repairs and parts","Dollars","81","millions","6","v81595","1.1.2.7","3539","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Vehicle fuel","Dollars","81","millions","6","v81596","1.1.2.8","4882","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Other transportation","Dollars","81","millions","6","v81597","1.1.2.9","468","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Accommodation","Dollars","81","millions","6","v81598","1.1.2.10","2355","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and beverage services","Dollars","81","millions","6","v81602","1.1.2.14","10518","","","","0"
"2002-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Other tourism commodities","Dollars","81","millions","6","v81608","1.1.2.20","5511","","","","0"
